Study_Hours,Attendance,Previous_Score,Assignment_Score,Sleep_Hours,Participation_Score,Final_Score
7.976195410250031,76.4468567013606,69.08177722780282,68.9823818535334,7.445438268741148,88.3104638416226,92.31622310917277
9.455490474077703,96.95338492564481,49.94647240979654,56.112025364056436,8.11636606340015,51.14661728192247,100.0
9.053446153848839,89.93916178868326,96.74188882001694,57.247699893835005,6.780953463150058,45.097977393367984,100.0
6.381099809299767,99.89670552666686,90.99852228883972,79.40536380847342,7.897583507120317,66.17476158142944,100.0
9.296868115208051,67.53559077258551,80.1413402397465,98.11223990199353,4.081001986697336,79.49844637036371,100.0
1.7964325184672756,88.35941444655634,67.73773366003644,76.21823203356251,8.091902123897675,66.26300949601249,73.5845496236399
2.763845761772307,70.0965456804621,64.70593249507051,44.61876802389798,4.200694295426833,56.605247917078515,67.17489043932018
1.4070456001948426,73.99378101519544,79.05840802905725,44.53501683124402,8.449566881814313,73.49027103342644,75.31428135002581
3.927972976869379,81.37527316091851,72.72591216441432,97.08539325073396,8.959813736193215,60.82014012473199,89.72625769308576
4.498095607205338,93.68385570931693,43.73638635291314,57.83744741844002,5.470337310883889,95.97206140759798,79.85494337037142
3.442141285965063,99.20417345996475,70.75015892621991,45.52401916494853,5.051592781428968,95.35870837621432,86.67590960522838
8.458637582367365,88.41367069322591,88.38421703397037,75.9426752290229,7.826816819290204,70.14230919832573,100.0
4.210779940242304,70.8883391083667,67.55439265581748,77.41892669741597,5.2651317046012664,59.673039641095514,75.48389403477263
3.5284105871864266,71.06785011385351,43.117394653256106,78.91028920712128,8.327811915861018,84.22794483739835,78.70231539103966
5.884264748424236,86.87911507944457,87.17669196304199,56.04412167145248,4.5142129607873835,42.202776608983996,80.29540700096473
2.2683180247728636,61.938857288415115,52.08182692815846,40.9066410528685,4.629775981896791,68.48614036261907,53.34078903023859
8.219772826786357,55.52370565656973,55.51725009328233,97.9009221672683,8.895757775503078,60.17940365622001,92.54181919485255
1.6709557931179373,67.73110788203883,49.882381205937754,55.05358274146615,7.369194491350023,95.23215310615328,71.78797607122044
9.881982429404655,64.36194958270409,59.81290389228985,80.56157728315284,8.234436122144764,40.720181636360955,90.30826997099348
7.9502029236699165,64.81540602279951,85.4050903413181,82.39779219272258,5.62164688675759,73.16889254310095,92.34155624473145
2.7884411338075514,61.680387552495496,71.16315157023624,76.60044502476914,7.3824187476030225,84.43981486399755,78.35865524216501
1.0496990541124216,52.104659481818096,52.29287644904275,58.77444365281889,6.971209136542986,69.10107925144247,60.598950199669055
8.339152856093508,50.89369673667069,92.66980468912246,56.265775225843946,7.015750600614735,45.1241818097633,83.25654488842294
7.361716094628554,99.38611948680158,92.77491129709175,75.86009696216219,7.412662297688608,98.34768340167413,100.0
7.561064512368886,71.38865668679311,92.23470550276042,91.9657380167015,6.876795865645493,71.08062588256587,100.0
7.941433120173512,69.21633235798409,54.32777268289236,96.80402373540373,6.14531184651333,76.85117465914068,97.68633820926152
1.6664018656068134,83.9823641346535,67.07436065085929,46.35434826422546,5.379613471902735,54.19658696245044,68.6639313895818
4.226191556898454,60.912694393253204,99.0993793684525,49.28971675586319,7.8429066545660095,69.00988510640823,89.98814012756887
2.0428215357261674,97.49805919751127,86.32074857859942,96.68417552698477,5.131362150015931,65.74896951749932,85.34186061188777
8.767930832880342,89.3172507207776,41.63004527353359,84.19211370008756,7.4617715307720704,44.49375052011902,90.93936311523949
6.609683141448022,54.47055011561297,43.91227547562952,92.97962948978639,5.166664113246633,46.36962121284803,71.9800485105655
3.9780822236738427,70.87903878924642,67.83588260873996,52.15795804812059,7.12665084977227,90.24835117712647,82.30707160239798
1.5720251525742128,93.95591537810824,94.55321235169362,75.25515226656411,7.7353913356451445,54.38919713239542,88.91937946778476
3.79884089544096,97.2366011145705,72.32210787716285,82.06837566504842,5.093569444532696,51.69749628991784,92.64380144551089
3.9266498982407234,73.37007556249348,69.86875048205741,80.80671312681835,4.2997165043065415,70.29468707500835,79.26078260164574
7.566455605042576,80.67056946053539,46.32842199739783,64.48910145200189,4.6548687149708705,86.12482788175078,87.34959371171654
6.738017242196918,58.35169730460376,79.40680628345764,40.92369350147851,7.029984836355127,43.71679111473927,78.47356501425797
8.98491468318694,99.55843130684883,89.32618963601354,74.9755634082558,8.247232031128679,74.60847517829535,100.0
5.249934326457543,61.58358506917217,62.825200450453735,55.186092350776526,4.224984106177121,47.1526265704344,71.26423640912103
2.0763482134447155,97.13658870675629,86.53671105551965,67.01525476857341,7.670756295208231,42.18766304953711,82.24797960906811
7.419203085006955,82.48233244961843,97.8685992340487,97.45486090502904,5.70659322975026,43.164637129733045,100.0
7.847065437552077,80.38683974394296,52.22598754766135,63.94211905854608,6.392641849597613,90.04984649250648,89.1528905483234
6.051494778125466,75.63442555082543,71.39977787168448,90.3880963998656,8.644297749227828,47.07834901768369,92.04703641374444
7.938704619591049,61.53349058588793,57.22827748507453,51.31243634495507,5.659857523679227,42.70908186473752,76.79478746564216
5.444160367279517,58.82640160027542,87.57126514203037,80.34762988150173,6.32668466969743,66.27399322857474,93.23089501277174
5.704595464437946,61.02431045350877,74.65560195286946,98.6204172663366,4.0684120738034055,90.63960831652149,95.91581578195411
4.847869165226946,59.32191310721272,78.07494505301823,46.113586052376206,4.4079936000241915,55.74450258935812,71.18467615001404
1.2287721406968566,88.97922367833766,87.87484957695364,40.49919653363152,5.29295795567392,65.30275705155498,81.6776428546221
1.97102284293974,67.5062629583365,63.75822835974729,66.01496755795687,4.139261204105372,42.39535195382507,62.24786233235504
1.2828626711806081,52.89213382816982,94.90540410442259,45.55752898308203,7.156876630241255,66.94471084809256,76.87721885211612
6.727693701374023,98.45513150704056,71.9817320347684,84.90306098057388,6.131991784008113,74.65678483822802,100.0
3.82920382968694,94.18929424817128,49.47728937012088,94.87291983091353,6.74072601364011,74.25442322512869,78.29744511001657
5.577136220482325,96.38761415976064,81.75394709012815,66.04125836252553,4.873235929481647,59.945601530461914,93.12422320446818
9.168098265334837,99.74539113232177,87.59568102629527,55.52269852932646,5.479660147183081,58.93199083978813,100.0
3.2436300623398746,58.69476246097437,59.0057006240516,66.06419914039658,7.3191223742636256,46.39741713619587,66.42745025568942
4.693446307320667,69.81210094513294,91.43075541992518,83.40686907100006,8.826513618152,62.007899238776105,99.63458431889275
7.799960246887438,87.91192378520456,94.36859528594599,40.54324969482226,4.252083868011046,45.96968013237788,90.29794240428112
3.059183489424602,84.8010309026896,56.614269242668534,75.36723936908183,8.45192160427633,85.9957566827231,80.17205162734159
1.6928191884591368,57.69479531699275,99.01128836291332,76.79750109324274,6.884406006556042,97.97645786489116,89.1759711910631
3.6077630762239123,90.79165624953089,48.442691682925506,78.26129481375614,6.8195978337781185,98.20446740000241,87.25323016693417
2.4509915852860398,61.22202859183304,52.1209401041494,54.52132479885263,6.501392676038802,91.90426596252362,68.99973979856526
9.367278871083158,61.19088074113115,51.053490354281564,82.84316340268761,4.346970429520917,76.04752896037715,92.70345953787707
8.273083416079754,76.84872114467068,93.63938260047223,45.483489179906584,4.449384258680803,82.0519418346328,99.75657190250958
6.700633808593811,79.64699674208515,79.2575531394977,51.95622018800805,7.004560028295431,57.112348160824844,80.25237631126596
8.84314531168946,79.00431039189056,49.12625699333637,92.64820279926892,5.704792857177791,77.84622521035723,91.70567159798559
8.23304869209203,54.574341869887746,66.41940510210094,84.32338904359398,8.586340332888403,67.33897296639265,89.06022660601894
2.6791305299743224,93.87304313151901,76.91788150418813,40.824733240680715,6.032952686797361,68.92104038661594,82.3342543035655
9.0330309864098,63.2800021294353,45.007845099362996,54.90257562218801,4.716407293513205,85.46659362250948,71.2296855602885
5.854080177240856,56.47574606414021,92.94498210444033,52.864388979589876,7.57359416751018,56.915101335835104,96.64993786086357
8.266961396476564,94.43740399344887,88.21621212649211,56.248379682218356,5.466767107205049,59.082376701671194,100.0
9.06482169931144,97.78257491148767,70.31240641459829,54.85358621679318,6.627351536779466,95.4785074677182,100.0
3.8620312747467747,93.10638086327253,98.02759691555022,43.751577744570746,7.48916392752585,43.373457691058334,93.2152685333978
1.9904673207490908,90.4758037362439,65.06565875650598,67.53643099580921,8.501320556010352,69.13805790480042,90.42176734165147
3.051416462877475,82.7620990319511,99.04661914218987,83.9640084871699,7.96095597400838,94.76804802447171,100.0
4.843970097636307,77.54286853045696,80.07519992821761,76.40390348304618,7.381805339363621,76.62178046908943,95.9967067759312
8.362132893302437,54.34933799557051,78.0802763952365,80.37230011588478,7.398165911975718,72.78442445272793,95.25417998900575
8.74657524930709,70.42266065353493,49.9572937177471,44.86895071217435,8.729623220160432,54.984650753761315,80.59623940602256
1.0625691747807164,68.6344258506157,92.91566549827864,97.08944261060724,5.47912048748268,60.5965293438669,83.32299486167125
5.596725723198092,62.98768918801631,65.6493812752369,90.30951003058149,4.005560470980937,91.12290494828157,84.34635820961735
4.7566990283390105,86.17100568442925,49.734004346948765,88.30541910973976,5.359772796990994,73.55308790610749,81.07520936004579
2.9989702942365724,74.79378675393855,40.75645119854554,89.37902830250604,5.0894568981337205,70.8845316254068,67.63845740901428
2.0787883060031453,54.0523107953824,73.58534101830296,95.96263048796568,7.309172925569991,45.974782812401735,76.09751387742878
4.038536542632651,61.009160097490565,71.64397732736057,72.65523796682186,7.168557998827645,40.96168938730739,70.09550053714753
9.486187335212673,84.16293818297979,83.16121734214951,52.016921072057556,6.967306913523619,97.82111132122294,100.0
3.908826388186797,53.80654297451501,93.41548318106813,77.00701647115247,4.081217216047269,62.619170037210495,83.83305096795011
5.669115595690295,92.56034570243844,44.76439507858177,84.57288962007634,7.643890272253238,76.19278372597026,88.0267625865991
7.3271706300566,74.75732635069872,83.88978942042175,84.27504360124152,5.6176520624274575,44.782904391237096,92.34672420875964
4.272666421413646,74.0293288663324,51.244716645854936,71.2869414500128,7.325279945033156,80.98685714338279,91.69773139442498
9.746038744488645,79.62038923297588,91.49062318942984,44.10752316001468,6.782892142510766,95.95400252235765,100.0
9.662025654479,91.23404829625746,89.14381083169937,62.26677630580767,5.713654627139536,74.53991517984518,100.0
3.2660406624282774,67.39046039510966,72.44762529913265,95.24599650780144,4.672881335520539,47.566919342524635,81.22340023060755
5.475236553031469,83.90080762795318,82.61456791739869,75.06693458544555,4.472094488302405,74.90329164840861,90.97292374389954
3.707904788350927,78.28659819978955,58.861006791024906,72.29991659534281,8.157591665561117,85.98083278627914,79.26802656031309
3.5635644493972087,63.35141350847107,68.27007393596888,56.13121086293161,8.591987710407789,64.38499219444111,71.03858326378288
1.3319825261907952,93.9314993177579,89.2982138626283,62.10693519499473,7.248940233821498,92.79026487648807,91.93515171740273
6.486079005819072,89.8713010803464,67.55591183039283,93.72076534919016,4.517170574302417,78.92097720144187,93.79810709448971
5.524111209059753,82.92259173292128,61.46789591952651,79.98778285161015,6.0101360844412035,93.95493509735215,94.82489932629261
1.463308761249904,92.52908645471209,69.652746835018,87.24322160513998,7.644696000525786,77.41031867484023,90.32008268985548
3.507818178129503,93.36471004799012,89.6949551462331,67.2607253840593,7.899104420050341,47.877278320289456,95.95263516024421
9.174392973699883,85.41814883575174,60.11248284225236,77.81483316736947,4.591093111455443,58.58150266631135,89.94340809626449
3.1560570160027517,91.85066641818361,50.42569558814463,54.90301652459245,4.000153594226912,52.10769689514741,72.40014575774356
2.304053848821008,84.87357308346418,82.72084121984685,82.32764981700917,7.560685229403025,94.52958986301174,95.15415581281019
5.405074842498067,84.00703858801502,89.55869276248491,65.65608002220024,5.782980879931028,85.62400403724897,94.56447783367499
9.870854086995406,80.93056891075922,46.038248711412,66.55273088888474,5.272406658091301,80.58390213460036,87.55213348904105
3.178497443603504,87.63583197788206,54.39244676535668,78.9593394746129,4.064487348947627,58.0579791778973,83.08279528522328
7.049219926652907,57.93025526465368,48.51831938565964,96.1768372881356,6.701497033807499,51.04268632301281,82.24997695382982
7.854576537958458,94.04353795994642,60.87648469493,43.84038079651725,8.25575367712991,85.3870652793347,95.17870537386278
3.1387378959315972,93.5921763872616,67.02105873432475,89.48459424082046,8.788158231362939,68.44947675274477,86.6088222925125
7.553947137506736,51.462364151727954,84.92958021779839,57.54298662473158,6.828724753066446,53.54737312903775,81.60235718859464
4.3100481944732785,91.29083752823814,79.06885509290045,66.63516727038267,6.572306638699471,76.99731868991651,89.12860662131303
6.690752475342215,56.44349337367226,77.25571404870587,41.31479972650054,4.425281927446205,42.420031128307116,75.5473590557638
6.7017673968480524,66.7559427129571,61.142496796579266,58.06276467005878,6.744364007712999,59.57021524769521,76.52997444922919
5.821972156672826,87.1754128145804,90.4868531850856,70.15787455780783,5.899895394826974,68.11341967546808,96.94830715424895
1.8126079304896747,58.03799480241541,68.27723004388987,43.37056464084634,7.0356764044178846,48.87750004656435,57.81830734860371
8.51772246030314,90.8983512059531,98.74629628090926,69.46574376298992,5.943631739382734,99.07926865545038,100.0
3.8870205847456223,91.6067088978871,78.04852829774421,95.62663773150564,5.201495617251833,52.54584187537685,93.78825890506295
2.678666593598688,75.37338668804182,47.57588449387016,46.323593086468314,4.474826376141882,47.82118780259593,64.62449269856987
1.3669762739928752,50.31929358584168,80.57065372452604,85.86644368453025,5.574592222944479,52.21209243321378,72.09426220372296
6.318036488694176,64.35190665874563,59.506240925901935,64.58026320255956,4.483224171438762,86.14366798958346,78.06337715028016
7.098079256580542,80.84634591878711,81.17963180116584,79.31042287146028,4.88448475411992,65.53033955631057,91.8592648564867
1.1492904603507053,99.05930890137117,44.178468889744344,55.614195879113765,8.936680792897729,73.92495638515229,70.96837177177859
5.608837524693529,81.59067635083342,50.49288623055756,49.5695357524815,6.220517784533094,41.26054941918164,75.74975083771851
3.0384619767814414,62.99017905320799,91.34423553434718,49.627756856273585,6.659358832525083,42.065878514398875,80.59008512208904
6.806555113685048,81.70028515498056,53.63077342141089,44.22951673858868,8.368092643686076,66.74953298962097,79.77891023963343
2.569297861044923,76.99926898579278,90.22246751457641,51.13880229407458,8.97784450245344,88.99931459209742,83.39688907481539
7.218439642922194,88.99226975755718,56.75656530726462,79.8531630993381,6.913572246723408,93.11433272245392,96.69897928131716
4.480618116704837,55.34903194134792,78.57291460352246,92.90143671061048,8.062369105220858,45.20239405573841,81.05572524048807
9.43056989863061,88.05139512510141,81.64903441058986,88.84754113546971,5.634705121683377,72.30178612606136,100.0
2.2376884973139393,77.06332893380551,70.75928518870317,81.10805859246904,5.528719787236455,94.79378117675623,89.79056237932689
4.069597159452327,98.14960019294973,58.31864060180388,46.62591180466616,6.013518604972801,63.278365263873184,82.05913090625513
2.021261691165302,67.0936083019343,52.75866258226577,57.35124677775699,7.3625363133682455,89.77394988570211,71.75035634529696
9.322242564507064,81.6310946566974,41.991361273745575,58.58841251934814,7.410958446275494,48.02173926396617,78.17239066728703
8.896054180428829,96.60140527550087,58.23678407444343,54.997416783857275,5.5761971732472535,96.12366938006792,97.49793896826455
3.3214746494364005,55.12548639953396,79.18976743187699,70.90033958258338,4.666049620683143,85.08539905187816,84.72782345862646
6.939856414307611,96.86142436182256,96.29828910690895,72.13322889278035,7.161981282327543,96.4800635672141,100.0
8.354999801810942,84.39428611504067,92.27226893578313,61.41315851026661,4.641629310943823,80.59703401315039,100.0
5.996807304395161,53.39185295525859,85.96388659211816,61.22734952418616,6.89246254114665,61.80423591996562,90.62839829086613
5.766855205204059,65.04817834734081,87.30684059519791,89.71333587436487,7.467110640281545,96.29087035148335,100.0
3.1766706181040654,85.40860443226407,79.89909420855972,87.35757089918113,7.503057481972258,56.53400657855071,90.43354428464411
1.837924910253093,53.36753007343859,55.61721145396018,58.46774990084474,7.7673605532979835,59.93035132370395,66.64927672346542
9.074941821579941,79.10852300881366,94.43170184234978,94.82730663239556,8.364297107828323,82.04850508010442,100.0
9.103762514469974,67.29415284764784,80.24393871435004,97.16890102015037,6.499794959823943,85.91897797152318,100.0
6.697913115459412,81.04577588837385,73.62643785882639,59.60455252180245,7.6512459476478565,95.76420903094923,93.17708219729153
4.051268119438307,52.28710169062564,46.65936815280887,61.26549692758329,7.095863676829183,52.28814454337257,63.50956523710972
4.142886171513948,93.57684030761882,66.82333262838553,70.33804920531753,4.933199698988413,87.87988211315343,89.28996365794673
7.533601109832154,98.67444845886985,67.62149627211558,96.46724875202041,4.128448224347041,84.31276320381781,97.25101570720781
9.073992339573193,98.44389276428458,91.87381657136021,92.57916598853869,5.4227069283846685,43.82767337521587,100.0
8.983777818386056,87.48259158714623,72.79889321126731,46.154077755015386,6.2151685316880965,63.23338847261242,97.8838521868617
8.018879912718614,56.5043120065316,62.824032938224576,63.56384459628497,7.085529722143281,56.96592742360592,74.32275571765942
6.77828481538859,87.91315979645113,98.60801971063955,73.20227138498632,8.249796652516027,58.26942546124182,100.0
1.7572596849554394,51.229345822940076,46.643235599578944,70.1879483530924,4.981228583530828,98.97681277328205,70.88420945622434
2.454658426851524,51.106177576449866,65.35290569871668,51.63178407621356,4.627748949492386,78.56664480879567,65.76120168862617
9.086987696743714,66.18051095747705,42.52148051028432,91.52900627008928,8.817399737371638,83.06056946760998,94.13748493537196
6.457861536936309,74.43215952023328,84.39424724601582,80.61644697981023,4.540222796882036,98.59705823890056,98.8482975354327
1.0827734645496667,88.52037089038966,95.08459313194903,90.27450249110822,6.392455350535946,62.632106947458325,95.60027627467761
1.913243885794289,84.16476883032526,56.80223977302937,91.52585676096834,6.927818643966509,88.11041010716835,86.69980619714919
6.971515921972502,72.29513531883742,91.50050060794726,84.90135121994439,6.706872104537191,66.07185779826972,94.1840125520492
1.0455542546159682,63.68133331408329,57.53309382771387,66.35263607498304,4.430160785164716,92.1720203088988,71.6603103480805
2.4472724627574878,99.85622500788556,94.64620969863492,76.63280530092547,4.285134570018097,50.83945247867819,89.76648597681564
5.938604104299275,71.30906511179865,85.23771421580705,49.62192436718459,4.527417137305179,96.86117062385678,90.9138009731623
7.227056779234239,72.56935121648377,88.29440661048632,80.41872504849445,6.927938419363063,53.126302504652784,93.79537558288473
6.867651335523405,58.181191059583455,41.08039333602727,50.75519534435685,6.721724438171606,59.57323041885589,77.5495152300343
3.018423785145038,89.74047743749647,97.76862142444156,81.63697543060941,5.168703960183722,85.37153404640682,100.0
7.409612992127823,84.68411128907442,83.6002595242194,53.775889645238124,7.188870709227958,63.6253084939244,92.04613725069173
3.135241787471201,61.03848063943802,58.285065723168,47.0530780090132,8.100337510278248,76.4926826059868,65.52384320492864
3.9285972834334095,54.11905228079213,89.76367989153081,49.91706940857745,4.207894799232969,66.67441006416571,76.57674494763266
7.718422646062217,84.02496510373565,56.891271904895795,40.11952811314421,6.490649717740212,84.5421962253869,87.85000847279724
6.846696091424932,82.72556071405677,92.36523037396768,83.12437707121182,7.446552060513452,53.69987514211665,100.0
8.6430106944476,63.662976349910466,46.75482342471622,83.94406294350274,5.261559635348435,43.50747923421262,86.42417250343146
6.91851603070309,97.54317811252051,82.22115864764774,70.89600099479557,5.538854526465745,57.99576384838397,100.0
6.114777430019244,57.55289458904501,72.44190859869462,49.68176806332302,7.068189514946919,68.45851989210581,84.76779454330212
1.8430729104528323,71.6167400521301,45.792068211726445,45.01326025064139,8.489676467218684,50.08120313156071,63.153086459347946
4.309442227534902,97.18079600837994,54.51362969553034,41.14773798623722,8.049622101514498,61.28783737938332,72.45380092889046
3.386821309135529,70.98636584630611,40.744242176638885,49.944890617913245,6.915651095497918,63.99898109761411,64.81268153627445
3.195906790411752,81.92629738320429,68.12607792787034,93.45133209898881,7.651108588786246,43.44351062129641,87.88350744024095
9.75709499277201,69.87971989813971,58.07591564560002,54.4922105021009,5.824112351038993,74.99843489105227,88.79064343323559
4.537879522000844,63.7107601174335,75.90144905786553,61.25627963303294,7.2048276404937885,93.06060567827726,87.82446636985162
9.02841899659402,99.19888239799141,57.83426846251703,46.32072906887999,6.330907955637785,49.104574777183146,88.03232718674303
6.680247633975366,70.46670031575215,57.99514669041908,53.34167828489022,4.949680682287805,75.86848080409084,76.50470043477767
8.153301731874835,94.70496018395673,84.5915919238962,71.15347424681231,7.508691369386286,79.88435229465077,100.0
5.523733837946729,61.49773029455431,42.88857015870121,76.46516098573915,6.78232318674411,65.16008082515731,75.92385936649816
6.192134961637232,60.655235201254165,94.17369971151923,54.72113884997266,5.793107909767957,82.0658552418562,88.87078260967992
5.432659244369775,51.55670414422557,91.13583246347089,43.46392955350703,8.556695950393154,64.64389260946072,82.660247092204
2.7571868901824006,82.58334126879424,80.06828099358438,63.46197214764392,4.104670589133667,70.27823727864609,78.32271441509779
7.502069037353548,68.42631718618806,75.59329420644306,54.05220225558005,5.57886575624748,40.441182673265615,88.13609498954618
3.526951261967702,93.21791249198185,93.53814988837914,53.17323539378812,4.284406988888232,81.50320684808133,89.97003940557568
1.2188436978830846,73.66049533457786,51.11981077172287,97.59176816280731,7.832636581108136,79.68056073668347,82.90173603691042
6.80925066316451,98.40967139573608,44.73814973144972,76.97802915554345,7.510537270568963,42.304052639580675,91.14853185851732
2.5939961146634403,59.27627578515606,54.370610194572286,73.41270659032575,5.656761093681585,62.09500644370799,68.53179010172757
9.464127259176228,93.43115839778054,87.67469672201142,64.94650621139931,7.378314511035365,98.74191044750005,100.0
9.585357193023286,88.82984263958708,42.080216003589,65.73666000580866,5.979686130979749,65.244193754117,80.27304770184085
9.233779511984036,88.5460922322026,74.96841010500938,72.45430023028484,7.781268957112172,70.1167243079105,96.80515094059014
4.331428302298999,92.23916140584438,99.7262509714786,81.78578842216643,6.270918313683531,94.5958094895831,98.86047340644905
1.1391095487598069,88.05119954714993,91.34176563025237,82.12876577090977,6.061398639158328,83.03571255194538,96.07429918742177
9.354867063289529,81.31101608157077,71.28674134261537,50.30163446232697,8.673649577441505,74.92420786745342,97.36645723197631
4.8536573348558285,56.56224388411938,43.81845455719854,70.00676512459762,5.254395499453501,87.86828088046435,74.55469305610883
9.699893371393026,51.6263089745626,89.88241086314258,64.71748570204612,4.602236699982827,91.86197598735839,90.13805333698184
9.672579793803276,96.04239239078434,75.93871049063263,92.23161797616305,6.922715566297291,67.41328430423602,100.0
